customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
1800cad11696eecff09ecb1f40a1267f,4b33acfe28fc7d129d4ca5daf58a1267,94480,viamao,RS
e551bab5d422fd3ad727235a8270aa67,fc00cf190fcd0d74d417ef9064d5bb6c,93900,ivoti,RS
1158e1b14f3ebe4c4bf224fbb9485df2,81dd490ae7225d1986640f2f947cb7fd,95076,caxias do sul,RS
e6e34332de50d27b69260b393f05eb43,aec6a5f20084a1d401580ea6a6f5df3e,99200,guapore,RS
100d18a922c64bcc879866075f24913a,5cc35d9070e0b305d97e4e241f578df8,91787,porto alegre,RS
01998a22ca4b0c83aa13f2e8bec67c81,1d077f9fca72599b35fd98c617d458c6,94818,alvorada,RS
1dffde6bb897e1cc36b55f2798b37965,95ebae49ad8c37779ee72d5acacdb679,90640,porto alegre,RS
3c3c45651f50bb4b13a4de268cad02b0,9aed28a7d5e85a3f48fd4a23647dc8c4,97575,santana do livramento,RS
51d16c21b35029b39397b510e5021487,88083cd11e9ebe3f90c955770cf2bf76,96570,cacapava do sul,RS
dbcf0f4003459921b6ee8298d3fbd73d,4926bcacdb23d99c4739af347a827ead,99072,passo fundo,RS
83fdbc7a2c69f371538d61721ae5f507,07acb09a41aa1596aab43daa0f9c2e80,93610,estancia velha,RS
f0ac8e5a239118859b1734e1087cbb1f,3c799d181c34d51f6d44bbbc563024db,92480,nova santa rita,RS
9c486e445f21a9e077e9f98ed915fd34,4da685a67d8eed75f5bc0e7b01d3b0b0,95588,xangri-la,RS
1e55ff6f2dd9f787bb907ce309a58715,24748851d3d794eddfe0f5f45c5b2950,95778,vale real,RS
743033460f70e2683a86178ac4ef7351,cc4a523745078991df9b347bc94f00ba,96470,pinheiro machado,RS
e029cab9b7ef3e78541646e7c261d67d,dc02867c21f42ed442f02e434234e3bb,98780,santa rosa,RS
22be9dd12bf9b04ef446b193422db6f9,8fbeb42e8fa02b1b0eeb50462bb017c5,90200,porto alegre,RS
42bb82a17b70bebcc6090d38d894ea3f,0f524b9f56efaf32d066ef999d95840e,93310,novo hamburgo,RS
b4f19e979072ee328598342b2db466cb,65ce5ba03f36434838ce04d66b622735,93220,sapucaia do sul,RS
dcc0ef7e6533ad77e9f1e7b9f5e7de5c,27e7aac454dc2486aa6041521f285a8a,95185,carlos barbosa,RS
d3a1c4e76fdb0eb4754a16e174d77f3a,582413ee5c9cf48218666c6fd967a221,90470,porto alegre,RS
7ba93cdef10bbf6aac6001d25a90780a,c2ec8e4e0f711790eff8d0b7fa7fe316,97105,santa maria,RS
18fe8875aadc2329681fc8e335d0a984,215249ea52969f99e3f52795667f0f83,97800,sao luiz gonzaga,RS
a30167b7bd83044b7b383f2fe2f9f65b,77492e5cb8356a9ca4cc19eb9dc699e4,91787,porto alegre,RS
0f3837271c85e1d77df6c9cbd86605dc,2a98d7018ba221c3748b4c9f23a1d31c,94075,gravatai,RS
96b80763a9e40ec80e13ab289a3296b7,9363e2b5b41aac1a5f31741dd9292123,98801,santo angelo,RS
ad33089f3dc319f48cc1877a5d4f8a48,df924fa71a293b65069016d31cd28a2e,99714,erechim,RS
40f3ad678e7faf0682800ca130302eb9,681709d38d95f3c3a5ee385703f89a0b,96030,pelotas,RS
3fb8d3153876e8ddc599b0897537310a,a1fac7857c6b883929b8de54fb33ae7a,97010,santa maria,RS
76964a619f0023a78ae3d35c5a5f5a6a,927c6529111b5d41b8a8426c649e6d18,90540,porto alegre,RS
887fa8c54c01aeec56fb2ed2f44d533c,9b4bf3fd44632f276b1df6a290c00ade,90670,porto alegre,RS
3618140a65c08f961619ac9054eb2ac2,7cf925206a56fb733ff24780c6d4a87f,93900,ivoti,RS
33a3023585bff9c06044bdcd92c95b4b,2e87695ef69b7236c17c1f1e021ed36a,92500,guaiba,RS
284f683869caa2ae4fcbdee78c971871,ebd599a8163e7b1a584c6507947655b2,96170,sao lourenco do sul,RS
fb5daac77831c1a8947d7228df0ef463,47c0c269d03b5e24138898e546c85a03,96010,pelotas,RS
dbabafe68580d82f1cf47fa008a8e0ba,0c3e0908ca85652d7b8c9545c50f0d59,99010,passo fundo,RS
0e358b00a9ec983b8294304c5b66bf7c,cadce0498d4bd5cceb261fb4db56b855,90650,porto alegre,RS
d56f09ea0b282b3dff43d71600d7b053,bafe3b46fc75d1d1f93485d4a2d939c6,95034,caxias do sul,RS
1130a7b0de3b712d1025595e41893015,be8b51073ad2413727c89e38b38e5818,94920,cachoeirinha,RS
ca81fdd0baf963fa30e92bc440be8bdb,03fd10e90cd2b48f120d69c45ae42c64,95880,estrela,RS
00e6cc9509687bc594c4cbe302bd2115,af575381e1a9712ced599c185ac3efb7,90470,porto alegre,RS
e626896a14e00a84683d8cf6f8c30a5c,1fd757ea0752b06b76e96094d3535f58,95185,carlos barbosa,RS
30d6003f0b75734756db08d6c362f7a7,d785ff41dc10ee852af81c180765473f,96085,pelotas,RS
d989fc7089c739f025fef52b7eb2c87a,be0254dbd2aafac3682ebd387f7e1d2c,90250,porto alegre,RS
20b527208d23dd761d0f26fa4f788a37,2adecc69c1d234f34fa6b844180db1de,98680,tiradentes do sul,RS
536f056456905b1e94b1fdb6f1fcc0f8,92fc4892f11581ee802e8e2fa4296433,99150,marau,RS
2fd668066707019f4285319a7907a0e4,7aec3230543c29dc6509a5e49ee12b46,97700,santiago,RS
7fbcc0b4261e7dd30c055450dabb2630,e8dee9ef84844514885d71055d2864b6,90035,porto alegre,RS
f8c4a8218238f0c3c87d39cb27c00593,7205d0e91463af8c4d0fb5a7ac8b6487,99530,chapada,RS
fe519670d2d8c9305e94315ecbaa45ab,17059a76c03fb25c0a93e6bc3cfdeaf1,97870,santo antonio das missoes,RS
376ddbc5c30798ee6a6befe4202ff7bb,497ba362da1e1f1e2ee7a7ff2ce12619,95520,osorio,RS
8dd1c4e88c1db62830ab1f7c56b6ee42,479d6a0c8b13debeddbe4129756c6c68,98794,santa rosa,RS
318168026c8d63d150f69ebd54c3d887,e7d3b17772a74209d76965c84d5b286d,95500,santo antonio da patrulha,RS
0677c160b8b19e0873a5096b5bdac0a5,c930522d8f6d987ea43231c01b3cd582,96824,santa cruz do sul,RS
3c932993d41c2ba7c0d1027658a2fc6b,b27bf89f74c911c805548615889c28f3,98125,fortaleza dos valos,RS
341baecb319d65b15bcfc9c3adc5de7f,968436577c1e2073b28031261cb45a24,97753,capao do cipo,RS
af05ae9632b87952d4e679eaa389046e,e1ea943624e04d56d0ba78fe67955871,92025,canoas,RS
110d797e5a5055538df046c2cad8f3d4,1a4d4db5393b394803df246ca68872b4,98900,santa rosa,RS
bbe6f69791f44733cdb39b824789340a,cb06773dbb3415543b78720a3986344e,91550,porto alegre,RS
0841a3b87693f387daef11ec89e33d8a,e338991481507dcf5a1a7eeb72cf256b,90050,porto alegre,RS
8584b76166e1999bbcb0347b7e8aa5ff,a88cd5c40de7b2e386dddcdc5749e527,90050,porto alegre,RS
330ee6f4f67f65303c3afaba7807a6fc,2894a2958be8660f485382075e61a170,96815,santa cruz do sul,RS
f5d4222513466da6fe7d52a173a97b17,8f0997f7fe24ce1f63d872a95bcfc358,91410,porto alegre,RS
8100eea287c70641a7af75e848cae7a6,9864e405ffd4792b33e48e3976a6a2f9,93010,sao leopoldo,RS
7afed877f51f362443ba1bdb49d9577e,647456ac3316ea51f120e3a3c8f8a7ac,95500,santo antonio da patrulha,RS
5a54bfa9e77f0bc8ee528cc244e6e06c,b706b99ff885438d60df12e98ba825fd,91230,porto alegre,RS
f8d3de89915324398f75b2f37ee7406f,0fa6962b515f4cb228efdc77422baa6c,99060,passo fundo,RS
fe74b59a789bbd55b090ac3f0524ca8e,3b3ef0a0f4d944aa4baa38a856287d9e,96211,rio grande,RS
7f32fbd449189b491a58a78eb5357b9f,507dc9becd4fc65635d90682dfa9d3a3,98780,santa rosa,RS
46f6474f7fa4d2600e0f97435c8826b5,f766f748d5a4af99224f8f36f2e433e9,99790,mariano moro,RS
fe9837d3b6aa2502781cb57e41e23d5f,670b703e750670fc9f310d6087dbd538,96215,rio grande,RS
22f3e9a6ad6298d9e034684f29c881ea,c9b884c5a603d602b79b5e536f3a64e2,98910,tres de maio,RS
d0f7dca23b4dab4053a883e0e88daeda,6914885f4de2475f7de936f8f8c41a78,97035,santa maria,RS
220a33720bcdfa04febf2e17b7695b07,1a68c22c23a52a35f499dbd3c5a020a6,93022,sao leopoldo,RS
53d853f5d732f4bf8ce804877dc9e27c,6e764691779c34787c26fa0b048694a0,98600,tres passos,RS
4f07ffd62696e75846ea2fdfd05800ea,3387a508530615c881c320ba783cd80b,98500,tenente portela,RS
183e4c140e9502479f274fc84c591267,85969eb3a76c0092a0b5670fbc715cf5,95890,teutonia,RS
f68381e3e17489908640baa30d9721d9,6b3c5551dfd4d19a24999392edc21d63,90430,porto alegre,RS
63f798bfe1116c4b855132edd9f87b3a,e74f77ff1fc653fe5ce9ca3f87f41704,98802,santo angelo,RS
84a72ad3b471257890eb1ce84de6ef6f,1ea4e1f76c37e11e1b90286ba8ddea0b,95052,caxias do sul,RS
f775aeb6ab62c3044f1f717dbdca6923,c18e9bc6105e23984e0beed4b3dfda3f,96180,camaqua,RS
fca30e1c331e32b968a89eec1770ba7a,a6cc06100608b125aa09ec6733685357,90880,porto alegre,RS
f93bb6c70a7306d18a24f77f1889916d,ee0a41f3ec008b1459efbd99c775e6ea,99965,agua santa,RS
b454e9f53f74f6cfdc5d375477758c5f,cb8eb8bac1b1e4a0906a9904dc662d1f,96508,cachoeira do sul,RS
31c37978fdd6d7179196ca3a7937d1e8,7da044eb7a4e468f3fd7c842693aac7e,90840,porto alegre,RS
2128bfdcc221a8085d953289385d3015,8939cd9842c30470de2adf220eccbaab,98400,frederico westphalen,RS
15b682da279b92ef76cded31d345176f,5b393d31d0c95acec0bc78472596d668,95300,lagoa vermelha,RS
1cf722ec2d1f484c35c1ecfe752b263d,ed8d3a85dcebf694f8dde843f3cef35a,93032,sao leopoldo,RS
fee7cf49127308e2b5402c9984b6f1f6,78e1fdf5955b14b03809a8a8accec102,95770,feliz,RS
0f1749055e31c2093f2392e8a639e1be,506e2ff6b5a02a479e1f12b2a37deee4,94910,cachoeirinha,RS
8959f0ac02b89693bdaff818e5a09176,d710ad04396d290564a7206e4c703b45,91150,porto alegre,RS
be9844ed6239f8ba16b4b43b5d20a920,ab677cee59ac0360028d90bb2306774d,95650,igrejinha,RS
8ae249501042d4c2fa227b82515490f6,0584c1046bc1dfdebe7878239fa9b5c5,95900,lajeado,RS
08ab4c257d3664e4e28edf27010616de,84b79aa26b530ae73a12cd8ab4de6ea4,99500,carazinho,RS
0387bb320e7a692802687bad867e85e8,ad26cab0fa7b4cb226dd7d5180cbffaa,95180,farroupilha,RS
b8cf26d2f27185937b72500471712c97,4213fb9a8faac3c944888e273fd32248,99010,passo fundo,RS
0e453162f1e34646ff631c2379109bea,15818985dbcfa443935b42d3afcadb76,96843,santa cruz do sul,RS
367089320bed8da18a9e9345917d7425,643aa5f71ba04a8134e22f61e7992767,95705,bento goncalves,RS
fb7c663bd0931abefc7a84181a9e7f24,fec38f6590f4d8e78563eacd15f0413c,95960,encantado,RS
44b360a2edd1cd9ecab51f5988ddf028,3abbdb572309e93105f0ca0238df5f2c,91060,porto alegre,RS
257add766f186993742dcceafc78927e,51554f53f371f403be50ccbe9fa07b46,96207,rio grande,RS
4d9e2aef8298acb3f89d56a38e0604e2,3ba09e984b64836dac5447bc49b2b123,91770,porto alegre,RS
a7a2f43c562c74d555c0bf1e19fcca4b,6902d5f3571a15034658e3b84fd15b0a,90810,porto alegre,RS
abf1d44efff91a2a2d28d86a1f2d773c,8bd9bcf1b901d0f6cc3bcecac3cf1410,91787,porto alegre,RS
08ffcc4f7f99c98cff3560ce1c502b8c,49907e733fdac652917f3b2a296f6435,91430,porto alegre,RS
84762f02a72a9136840250490c642f8c,21a4118d0a32f8c94bf3bb113644abc6,96070,pelotas,RS
25d44c03117c35e592017d6361154a4d,4d481e054ecf26fc64cd15f677547534,94950,cachoeirinha,RS
b083f0e18786dedb0e67746c7b49555d,30fad1a517e330be6a33b2c3a21838d5,95300,lagoa vermelha,RS
b7e6fe20dcf335975cfc4b09e4e9f1dc,26a9b95058d46f1e6a685688355a1cdb,90420,porto alegre,RS
4099418e7cdb9ce6b7fb765b203bbd4b,b8626f76c6ff152c0bc519f0aae9ff13,95900,lajeado,RS
6dd2c6f73170b8f3b10e4720e6b54032,793266cb580a4a4d3bd21e0b6ecfa2ac,90660,porto alegre,RS
e5867bb6374f11c018bea8a8d1246c6d,9a4ae531d8d3d971d4c18a599afe2ca6,92330,canoas,RS
2990678379ad404c1f529701dbdb157e,e04fe007b7b22980f2ae77b7ad991c0e,97501,uruguaiana,RS
de221ce174c50cffd28f36e708c95e11,aa5cdee8983dd08a8aad86ded1459971,93700,campo bom,RS
916a53f9eb268e42ef9c6844b6d090ce,515dae4626f9c7b5e4c56ef3b4e868a2,91755,porto alegre,RS
147f29ede8714f69f9c35d43b6eb4bad,2d3ea960a069f176238d6435279ee5ff,96740,arroio dos ratos,RS
020bc050aac2baa5e0d1b4ad091ef35a,95320623262e139f44350f1610a7b77c,98804,santo angelo,RS
3295b6a10cfd0a5364458e7aad6a8ed0,5b443105e33ee411be7c0f5a5e630366,95190,sao marcos,RS
95b19ba248d1ee412da89aa3db264179,192d2e2f4ed8997f1710b0e6005a43ed,94100,gravatai,RS
bb6f1261b04e227b81303d0eafa537a4,6996419ce6a637a84e6e4fdd9710ad1c,99062,passo fundo,RS
38696b58a710bde65f89042dcb1b4f04,36516dbba3d9fcd78cef45a3b9b0c881,97541,alegrete,RS
72592e372102c214fef4a1f0a389b63d,b8105de8ac2f1e0036fe175e5ce32d32,95670,gramado,RS
4e03d85afc199ec250c37de13770e6e3,e69340971b7bea3722a7941457554fbd,98360,rodeio bonito,RS
30f286499a9a733763ca895d16ab0ea6,1cfec97a943889ec82391c5cd1033d95,97547,alegrete,RS
83630d4bc2cf2f95fc1e41b054deb8ec,51f643617ed8c8731ddc5ac12ab06b01,95960,encantado,RS
d16bcf0555e8a602f65c56993ee91b51,ee22def0cb28095779ec6260f74ef07e,99070,passo fundo,RS
64278a2a437f6648a76a81c25eecda28,f2753e6f137566064d382a6136495948,91130,porto alegre,RS
98889ba02d74de3748870fc81ad0a122,2844216d0982f6ced6f8cb8c2ede4136,93800,sapiranga,RS
9c80a3ec6d90e28189cd6d8ec25238f9,a291051cdb7c719abfec834908107046,93346,novo hamburgo,RS
94fc77dc2051c809864298a90c59b7cb,d08c83dd4dfd78198be8285de25ef1d1,90230,porto alegre,RS
a8b4e86b09a6751205acdf4a5d8e6ee0,c7db8eaaaec6095c953bba3bb608553d,95707,bento goncalves,RS
705f31452e63ede0e5b4c1ac26991061,baaf28810e4130649aca37365f83f7c2,95775,tupandi,RS
7ec9b1194543f84f4ecc13ad66467fc7,ebdd76f07f7c206e430e1a68fa3dbc49,95200,vacaria,RS
97375563baa137812bfe0f2b2131fe86,e983be91f5b9e5ed137564358d1b6535,96201,rio grande,RS
0f2eeadf9d52a85421167c42208423ac,c69959e16673ae5f9c12ba710a3110a5,97502,uruguaiana,RS
607a074ed4d512b341863cac94467a63,e3047dd1cd3abb647dfc50267a9bf42c,97010,santa maria,RS
f2b15f9e51e4e6f10da92a8030b95566,10a019fa89b5f15af81109bbbd7b02f3,99290,vanini,RS
eaa818282a335e15f010e4a6a3af9de4,0918f0b299855c65048a0f0b1adb5f8d,95580,tres cachoeiras,RS
870ae28f999c5deb65108159a259e504,8827aed3591094ec92138d2c0af196a3,96400,bage,RS
75a3c1d35f4802ac7cc516e316823201,b2f0a1896feb1208a49961fbe93a7d3b,95540,palmares do sul,RS
e1ecd9067948f47eb91b3adcf198c878,551a0e417b10f992a724b436f2a5588c,93265,esteio,RS
d51275c3f827119f0c5ef28ea4709b66,82495c4e3eaca10a35327087d80beab6,95110,caxias do sul,RS
b8fd1545c8442745cb56df1c665e5860,51bbd305a947d9ed95dfc4123ae63114,97760,jaguari,RS
8db5d3f2bf24e53e41b3373cad793ed9,76209d500b9d90d96a737a6e21d23fa6,97544,alegrete,RS
24348bd43207b8fa492c929ab6cb1fb9,c5a0eef09ffd9448532ef07854769930,95084,caxias do sul,RS
d738a387081b0f1888371eb48c490e2d,bfd9dff277827aec089fc62b402f1de9,97502,uruguaiana,RS
d713fd34d0c5b31a9183e06bb38e73f0,fb431074d5dd2af3f1633481bdbca151,95700,bento goncalves,RS
f2dcd384c468a77519ac3e8731ca9e04,9fb83eeeaad30ceb7a134cde0376648d,95520,osorio,RS
6b498e20f44d131b2b912ac637726a2b,1bfd23153e03787befef6a26b87431c4,97670,sao borja,RS
e81fc327c9365a91e9ce38e8d904647f,44b95b41e1172e2926917fd5c4e77e62,94930,cachoeirinha,RS
565ab5b150fec651f51db8783d2e645a,da3f63d7531fe712a6b3cf5699530a2f,98280,panambi,RS
10101c15aec095b6078c8dd047739392,38fbfbb8a36e56ac7f401e5fa76f6aac,91280,porto alegre,RS
6fa98fa8dfe234b37dffdf3faf2986c9,793765d5cb1e203bd608e220c87280f4,97015,santa maria,RS
bc9a4eb297265a4ed697391e22fb3b32,fbfa833214bf1b4ae5844aad3c4f3455,96180,camaqua,RS
07b76545955bb12bf63e6e5cfcaf60b5,0d6d5782844518d5ee8c0156ac69dee2,99051,passo fundo,RS
1d00e4153e19570adc3862c093d0d071,2cd68cd1b5bef221314ed99f32ad33f4,90040,porto alegre,RS
a47eef7a7043f321d272a603771704a2,4facc2e6fbc2bffab2fea92d2b4aa7e4,91450,porto alegre,RS
b112501fe8c654cdbc64213c8686f1f8,b633cf6b3cfe58444c7b3f579456964c,91720,porto alegre,RS
b173f79bb1d308fc5703ecb25888a0f8,3b4246e03fc1d4a501e6e4bdd758e2c8,95800,venancio aires,RS
45d3f926989da0ed4943a7c036639bdf,b1d9e488f8f8103af4b65fdef0d44eb5,91310,porto alegre,RS
9d5ff5d7ce2e4bc386bf11b9adb46a19,b501aa16c4c71c55bd43d45d112bd135,95853,polo petroquimico de triunfo,RS
9af38b73db100c8ddc47988d6f385f6e,a46b58188eade255847278433ea3f735,95960,encantado,RS
b59b9200abefa3aef8728bddb76a9d8c,8ca1816f6c1a91aa2788ee471b85ab19,99840,sananduva,RS
33bfd1a3202118716fd4be8167a4d2b1,a3bb0985613cffa74e31739b234b3b2b,96025,pelotas,RS
aec1007daefc1ef2206c801c32baab18,4ab2cf5330bcc77aff0b70436bf24e27,98010,cruz alta,RS
d6d256a476e32cfc2b4b0bb56142c7df,e0ca3ec6d4a9c866e92f30c1b23310e5,95720,garibaldi,RS
8693e2404457b6e95581fc4dc776280b,ce5007556ca6f785f4d43f910c733700,90050,porto alegre,RS
054768a77848b10d24141691cddd0ed1,e61abfc55382f5862e43b1c41ae93c17,99400,espumoso,RS
1d0c4d56d5c41a141201ea8df99e59bc,fcda364be74555da695b4afe5166c2b1,95935,capitao,RS
e33050f010b28fe50cf2c93329c97076,f1c08d13b8520a6efa197627fada3a56,95995,arvorezinha,RS
44af84fda1fdb6be91399d4ac6c3db72,f4b9f65e834353f9aa53e75c39097923,90850,porto alegre,RS
d624b24bc49f1d1564ae65d2bc15d1fd,66e591fa51cfbad743873e5f42e3e5bf,98801,santo angelo,RS
6a3371f582b157ebaf97408844a22269,318013181d2cfb137b0c39489e36a7c1,99052,passo fundo,RS
98c4f7271d12e1559a9a532bf51acc77,d670da0885957c840745bbe72a208033,92110,canoas,RS
b591943cc331d449b1ac46c0df74793e,55e06703bd5d11ce8f8c2b7c5448425a,95540,palmares do sul,RS
5ecd4252260c930abd92dd897e170c1d,c25069055b2ff032732729e627949e2e,90520,porto alegre,RS
7b9b63711b487f3208a31fdbc16c8019,b955787d1bff338034659a648a5dfd9d,95800,venancio aires,RS
3d2f792b801f3154c6e2b57039f1d4af,300b4fbe132eb27cb930a4bf0b9c835d,90010,porto alegre,RS
a5c303ce62b6a228d4ff0133f63932c1,76bd899b33276be987ec91428191aa77,92030,canoas,RS
bc68a8c3ad1d8efea8a756fdf987638b,a4f40d016291ecc27a5516f3c4547dda,97045,santa maria,RS
9b2cf59573a725de29e6527c1e123a4b,b8615c117b6d5af00a84464736ba70b0,99042,passo fundo,RS
2b69a9e0c08e9a1d6ff183ac0d2ea64d,1593391be5b61d50965ef2c8dcf7df24,92020,canoas,RS
3192b8d6493a72fa2b748cf450624408,c3011c677962bdd216780c9197d666f7,95012,caxias do sul,RS
1132036fb26760e31485647c6c6b3e27,93cb1651a79ef0fa3c8af11866054d9b,98920,horizontina,RS
38f713d474b0f92b5f6225ce13b61a29,434eff551f254f2e20e1f2f7c6991572,94380,glorinha,RS
b7f23c4d0d5b9253771518139e662057,8959d030690f7942e5692a166d678728,90550,porto alegre,RS
e0903e2fa37760c105ccf0847c60aaa3,369fa40aa2f76f5f02318fcf168fb686,95800,venancio aires,RS
89595847e7a6a2bbe729bf9bfaa0ea72,8aeb59096fcdbe18111c2a78f3ebf18f,96090,pelotas,RS
6dee228367b25017c502f04147a44e79,2d3965ec99f65ef82af499280c95e81f,95770,feliz,RS
24f72944b81a1af99ec38141a8b93880,63857b86ba184a03893452c46c285fb8,96415,bage,RS
97ed0aeab356413bf2d96d48e779b0d1,138f21cf4051b4751edf96e904ba8504,93020,sao leopoldo,RS
e96d02789ac557767bf618ee7bc02854,a3964d35b345bd424ed862c468d3d8fc,95010,caxias do sul,RS
3e4be3176a580becb5d751cf0f409c31,27e86d2ae0db33b8d242c9251067d97e,96270,mostardas,RS
785825a3145367ebfaa8b213aff33af1,9e7081294b8909a192191a52752131c1,92480,nova santa rita,RS
969678c7317657c3a5855fe90a69894c,d47c6631d67f856392d0c8040db162d2,93990,morro reuter,RS
052c644eb399b528aa0c6ff95a3ea856,3d5e14abd47ad7ae589af619b8d2489e,95600,taquara,RS
c6691e1f1d4cd05a493d80e62bd15d35,7a0c76478ec49e98e14e833ec4a7c11f,95913,lajeado,RS
b5d969127bdba5ee81d09c86e6363176,ad9a41097bbd4fb4fd0e84f7b409cffd,95320,nova prata,RS
5f1378ccd418728c6880fcaf4a766ec3,16bab69ac74524c446864e19130e811e,90020,porto alegre,RS
0aad2e31b3c119c26acb8a47768cd00a,d00cb93157046651ca3e21a3fc422413,93890,nova hartz,RS
b0b2ad65278fa9b0d77bccfeab5a37e4,24b0282ca83dae405c1b23daa4e9a742,95745,capela de santana,RS
e5c1358749c30acca897d993227c70f9,2c145691bbeb9cbe77ea7424be496ef9,99870,sao jose do ouro,RS
2eb1a6686d8b3a677937ef0fb70ab984,f996e11abe51257c00e339b7003b988c,95013,caxias do sul,RS
4c1aff58af7cf50f5b4e85c445c14b58,91efc249c62720440837bcc4954de645,95705,bento goncalves,RS
cf596d99411c2bf11fb8629cc050210f,c82138e1cee859f5fce250fe4bf620e3,95770,feliz,RS
2323ebd900ab72b5f72753720d4a773d,0356f958b9250c6ef4084945c9e395a5,93010,sao leopoldo,RS
038302481fecf4b95852065a483b8d95,9ed4f2771274a984af927b83258e68fe,90480,porto alegre,RS
aec85558896424034ea880e902abbfbd,857c955ccba8278c84429f96b5911fb2,94470,viamao,RS
7a506893701d28bd57d183384f4cb225,43f937345a0a85d0bcb7f86e8eca38f1,98200,ibiruba,RS
addd04ab13841b53ffabd423c800847a,8ee1cad41a25870e75e7b78230277898,91340,porto alegre,RS
8a98da413a02121d98fb2bba846b5d89,c548afd73d06e332a846b16c6c253a42,90010,porto alegre,RS
9f0398b6761fbae87a157c3956230a1f,6b7c6ef4d91a0cadb24d7f1df90158fe,95625,imbe,RS
8ae5464830a386b7e90e7c79ccda7231,137d02deadebc5053d239a1b2e3fa444,96470,pinheiro machado,RS
ae403339cdfa0c7fceb58eb01b167718,71b81b3b9bf1d73555376197536f598b,90840,porto alegre,RS
2e661a1348e46a3a18291240f6e1fa8e,b60c8404de6587cab091a3fd0079f14c,94950,cachoeirinha,RS
b34d56bfad36d98cb3defe73359c7dea,785350657e82cd7e13ba1e6a82bb62ab,92500,guaiba,RS
05de5898b9da9365b1823e7fd23700c1,59140aa3bcfa73f0763d85370926b4fa,94010,gravatai,RS
451e697f12e5b64eae4580d365e6260e,bd95d579644675df7618e1740778b7d1,95599,balneario pinhal,RS
f850c258ce056d17c9d4d5b3e84a0d97,3c6cf48555f40864397c53a7da7e4445,98760,chiapetta,RS
7285d15435fa94f928c3038f8dc075c9,9caa11bb2ba9230b0b8f911f3cbc994a,90650,porto alegre,RS
eca9b206f2a9e4693bf0840895434e2c,4c4621970a6bbad78e4204b062ff69d1,93224,sapucaia do sul,RS
4daaa9308cabd7d0ff4a847b64d97b28,4dfa0f0552ebed4f53e16036808823cb,96010,pelotas,RS
a68cdc54058fef9b59574466e8231423,f77175df6ff1b5ad4e0beb0a0ff18f82,90670,porto alegre,RS
bb36d8c5b34d858d183645a3a52e3f2b,b383ff3ee21f75513045f4233a7979c6,93336,novo hamburgo,RS
80ae4efaefbd76dc1756c55accb67119,876a262de02307eaa2e7c5c07627d850,91450,porto alegre,RS
3b948253b335dedfe40495c177e2addc,31e924c19d4d1cf7eb6bb1e96dc18c62,91751,porto alegre,RS
201b58d5423d38890b0a7b833be416d6,4df3e96de11dfaec386adf64df85e9b8,90150,porto alegre,RS
654e52bcecd9ed256edf1278b7a27eeb,ce793105634ef72239cb4d2e9cd00322,95555,capao da canoa,RS
894ce1f963ccd5807bc43fb0e71fa892,c6c982f3a7d21bff300d662d034d9b9c,93700,campo bom,RS
ce82d28a01b3ba1c92a46900b9cb3710,378c702fe06f37937a5fb0253f8493d0,98870,girua,RS
b8cdbd2d79fb877b224b27ff548c297d,717018d40515ebcca772cad60799b58f,95775,tupandi,RS
e4ea02f816abc2c366d5988b65ced86f,edf83a147fefedf3012112d7f5a89113,95800,venancio aires,RS
11f1058e94059e91e907631d99d977f0,2d567a71b826dbfc503fc8710f210921,91180,porto alegre,RS
6b4f1c5c5062bd50fac7197ae3a2a0dd,d99b24057162a3c262227bdb34493f93,93800,sapiranga,RS
63a888e54bc526210f7ca0e87d5e0746,24e6704e9921dab6ca4da3bb0ca85500,96211,rio grande,RS
add2a2eb1dfe0db6e56ef0edd97e9969,9ef4b197ea9652dc0f0f5e834da66707,97573,santana do livramento,RS
25936c2bf3471a32f522df4e5949e725,e49c82ca5e5ebe3153400c1adc06cc9a,99700,erechim,RS
f64c39748646a71d48509cc4d9908f2a,00e5fd621e63c426ef718e2174ebedc5,91910,porto alegre,RS
1e9c542107046dc0a616dab2c63b1b93,d5c58b8a7838af61bf0fe7262339ee8a,99051,passo fundo,RS
0739e05c71a6246747cddc1af25fcce8,036a1e754cf00a7c7f1ea31bc6d93149,98200,ibiruba,RS
49acc665a9c9ae87119f71f788854883,880abf8eb99187d4a6f3dafad7eb5d75,97700,santiago,RS
09083a83baee60ac3e4a9a3b43a2df49,6ef89dc65a3b7430d5a4eda86191efb3,92200,canoas,RS
5f454675eda0812f4ca038d7a6796a38,22a10db985bf635ffcb7eb3af7d33913,90050,porto alegre,RS
134224848047da7d93f50ce13565f1d1,43b81df83e4a6dd769e698e74127220d,98600,tres passos,RS
175e7271f89704b7a7743cc2f679d78b,1e6ed9bd2eefb091a43b488f803f5a7c,99150,marau,RS
e6afebe3b7aa03ff19ff1d23fd0867d8,d685b426127e3d6221bebedd3c1b22d3,95670,gramado,RS
3c97b23a8b4e6e6e186ed13e99d295e2,e0a34cf7800334804596803f6ff3bfb4,95555,capao da canoa,RS
1d4bf184a06178a13974e82fe96f26df,463b274f7ab4cac3b894531a03a7afa1,97105,santa maria,RS
0d507db4606f81ff5d5211c8d3047bdb,3279f77315e1f85892d965c2e0418225,95708,bento goncalves,RS
